The path of the results is all_sites\CNN_HPO_IBRH14
Basic_3inp model is applied
Learning rate is 0.000010
Apply pretrain model!
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
CNN_allsites                             --
©À©¤Sequential: 1-1                        --
©¦    ©¸©¤Conv1d: 2-1                       (688)
©¦    ©¸©¤ReLU: 2-2                         --
©¦    ©¸©¤Conv1d: 2-3                       (3,616)
©¦    ©¸©¤ReLU: 2-4                         --
©¦    ©¸©¤Conv1d: 2-5                       (14,400)
©¦    ©¸©¤ReLU: 2-6                         --
©¦    ©¸©¤Flatten: 2-7                      --
©¦    ©¸©¤Linear: 2-8                       (1,442,816)
©¦    ©¸©¤ReLU: 2-9                         --
©¦    ©¸©¤Linear: 2-10                      (524,800)
©¦    ©¸©¤ReLU: 2-11                        --
©¦    ©¸©¤Linear: 2-12                      (455,031)
©¦    ©¸©¤ReLU: 2-13                        --
©À©¤Sequential: 1-2                        --
©¦    ©¸©¤Conv1d: 2-14                      (664)
©¦    ©¸©¤ReLU: 2-15                        --
©¦    ©¸©¤Conv1d: 2-16                      (5,264)
©¦    ©¸©¤ReLU: 2-17                        --
©¦    ©¸©¤Conv1d: 2-18                      (10,512)
©¦    ©¸©¤ReLU: 2-19                        --
©¦    ©¸©¤Flatten: 2-20                     --
©¦    ©¸©¤Linear: 2-21                      (1,639,424)
©¦    ©¸©¤ReLU: 2-22                        --
©¦    ©¸©¤Linear: 2-23                      (524,800)
©¦    ©¸©¤ReLU: 2-24                        --
©¦    ©¸©¤Linear: 2-25                      (455,031)
©¦    ©¸©¤ReLU: 2-26                        --
©À©¤ModuleList: 1-3                        --
©¦    ©¸©¤Sequential: 2-27                  --
©¦    ©¦    ©¸©¤Linear: 3-1                  787,656
©¦    ©¦    ©¸©¤ReLU: 3-2                    --
©¦    ©¦    ©¸©¤Linear: 3-3                  787,656
©¦    ©¦    ©¸©¤ReLU: 3-4                    --
©¦    ©¦    ©¸©¤Linear: 3-5                  787,656
©¦    ©¦    ©¸©¤ReLU: 3-6                    --
©À©¤ModuleList: 1-4                        --
©¦    ©¸©¤Sequential: 2-28                  --
©¦    ©¦    ©¸©¤Linear: 3-7                  787,656
©¦    ©¦    ©¸©¤Sigmoid: 3-8                 --
©¦    ©¦    ©¸©¤Linear: 3-9                  787,656
©¦    ©¦    ©¸©¤Sigmoid: 3-10                --
©¦    ©¦    ©¸©¤Linear: 3-11                 787,656
©¦    ©¦    ©¸©¤Sigmoid: 3-12                --
©À©¤Sequential: 1-5                        --
©¦    ©¸©¤Linear: 2-29                      113,664
©¦    ©¸©¤Linear: 2-30                      16,512
©¦    ©¸©¤Linear: 2-31                      8,514
=================================================================
Total params: 9,941,672
Trainable params: 4,864,626
Non-trainable params: 5,077,046
=================================================================
Epoch [1/500]	 Average training and validation loss: 1.1589E-03 9.6489E-04	Time: 3.27s
Epoch [229/500]	 Average training and validation loss: 3.1330E-04 4.4620E-04	Time: 0.10s
Epoch [230/500]	 Average training and validation loss: 3.1291E-04 4.4629E-04	Time: 0.11s
Epoch [231/500]	 Average training and validation loss: 3.1252E-04 4.4635E-04	Time: 0.11s
Epoch [232/500]	 Average training and validation loss: 3.1215E-04 4.4641E-04	Time: 0.11s
Epoch [233/500]	 Average training and validation loss: 3.1176E-04 4.4645E-04	Time: 0.12s
Epoch [234/500]	 Average training and validation loss: 3.1137E-04 4.4651E-04	Time: 0.12s
Epoch [235/500]	 Average training and validation loss: 3.1100E-04 4.4658E-04	Time: 0.17s
Epoch [236/500]	 Average training and validation loss: 3.1062E-04 4.4666E-04	Time: 0.11s
Epoch [237/500]	 Average training and validation loss: 3.1023E-04 4.4671E-04	Time: 0.11s
Epoch [238/500]	 Average training and validation loss: 3.0986E-04 4.4680E-04	Time: 0.11s
Epoch [239/500]	 Average training and validation loss: 3.0948E-04 4.4686E-04	Time: 0.11s
Epoch [240/500]	 Average training and validation loss: 3.0910E-04 4.4692E-04	Time: 0.11s
Epoch [241/500]	 Average training and validation loss: 3.0872E-04 4.4698E-04	Time: 0.11s
Epoch [242/500]	 Average training and validation loss: 3.0835E-04 4.4707E-04	Time: 0.11s
Epoch [243/500]	 Average training and validation loss: 3.0797E-04 4.4715E-04	Time: 0.11s
Epoch [244/500]	 Average training and validation loss: 3.0759E-04 4.4725E-04	Time: 0.11s
Epoch [245/500]	 Average training and validation loss: 3.0722E-04 4.4728E-04	Time: 0.11s
Epoch [246/500]	 Average training and validation loss: 3.0683E-04 4.4737E-04	Time: 0.11s
Epoch [247/500]	 Average training and validation loss: 3.0646E-04 4.4745E-04	Time: 0.11s
Epoch [248/500]	 Average training and validation loss: 3.0609E-04 4.4754E-04	Time: 0.11s
Epoch [249/500]	 Average training and validation loss: 3.0571E-04 4.4761E-04	Time: 0.11s
Epoch [250/500]	 Average training and validation loss: 3.0534E-04 4.4770E-04	Time: 0.11s
Epoch [251/500]	 Average training and validation loss: 3.0497E-04 4.4778E-04	Time: 0.11s
Epoch [252/500]	 Average training and validation loss: 3.0460E-04 4.4786E-04	Time: 0.12s
Epoch [253/500]	 Average training and validation loss: 3.0423E-04 4.4794E-04	Time: 0.11s
Epoch [254/500]	 Average training and validation loss: 3.0386E-04 4.4799E-04	Time: 0.11s
Epoch [255/500]	 Average training and validation loss: 3.0349E-04 4.4811E-04	Time: 0.11s
Epoch [256/500]	 Average training and validation loss: 3.0314E-04 4.4815E-04	Time: 0.11s
Epoch [257/500]	 Average training and validation loss: 3.0277E-04 4.4826E-04	Time: 0.11s
Epoch [258/500]	 Average training and validation loss: 3.0241E-04 4.4833E-04	Time: 0.11s
Epoch [259/500]	 Average training and validation loss: 3.0205E-04 4.4837E-04	Time: 0.11s
Epoch [260/500]	 Average training and validation loss: 3.0168E-04 4.4846E-04	Time: 0.11s
Epoch [261/500]	 Average training and validation loss: 3.0132E-04 4.4856E-04	Time: 0.11s
Epoch [262/500]	 Average training and validation loss: 3.0097E-04 4.4861E-04	Time: 0.11s
Epoch [263/500]	 Average training and validation loss: 3.0061E-04 4.4870E-04	Time: 0.11s
Epoch [264/500]	 Average training and validation loss: 3.0026E-04 4.4878E-04	Time: 0.11s
Epoch [265/500]	 Average training and validation loss: 2.9990E-04 4.4887E-04	Time: 0.11s
Epoch [266/500]	 Average training and validation loss: 2.9955E-04 4.4892E-04	Time: 0.11s
Epoch [267/500]	 Average training and validation loss: 2.9920E-04 4.4900E-04	Time: 0.12s
Epoch [268/500]	 Average training and validation loss: 2.9883E-04 4.4909E-04	Time: 0.12s
Epoch [269/500]	 Average training and validation loss: 2.9849E-04 4.4917E-04	Time: 0.11s
Epoch [270/500]	 Average training and validation loss: 2.9813E-04 4.4926E-04	Time: 0.11s
Epoch [271/500]	 Average training and validation loss: 2.9778E-04 4.4934E-04	Time: 0.11s
Epoch [272/500]	 Average training and validation loss: 2.9743E-04 4.4943E-04	Time: 0.11s
Epoch [273/500]	 Average training and validation loss: 2.9708E-04 4.4948E-04	Time: 0.11s
Epoch [274/500]	 Average training and validation loss: 2.9674E-04 4.4956E-04	Time: 0.11s
Epoch [275/500]	 Average training and validation loss: 2.9638E-04 4.4964E-04	Time: 0.12s
Epoch [276/500]	 Average training and validation loss: 2.9603E-04 4.4975E-04	Time: 0.11s
Epoch [277/500]	 Average training and validation loss: 2.9569E-04 4.4983E-04	Time: 0.11s
Epoch [278/500]	 Average training and validation loss: 2.9533E-04 4.4992E-04	Time: 0.11s
Epoch [279/500]	 Average training and validation loss: 2.9498E-04 4.5001E-04	Time: 0.11s
Epoch [280/500]	 Average training and validation loss: 2.9464E-04 4.5007E-04	Time: 0.11s
Epoch [281/500]	 Average training and validation loss: 2.9428E-04 4.5015E-04	Time: 0.11s
Epoch [282/500]	 Average training and validation loss: 2.9394E-04 4.5026E-04	Time: 0.11s
Epoch [283/500]	 Average training and validation loss: 2.9360E-04 4.5032E-04	Time: 0.11s
Epoch [284/500]	 Average training and validation loss: 2.9325E-04 4.5043E-04	Time: 0.11s
Epoch [285/500]	 Average training and validation loss: 2.9289E-04 4.5052E-04	Time: 0.11s
Epoch [286/500]	 Average training and validation loss: 2.9255E-04 4.5058E-04	Time: 0.11s
Epoch [287/500]	 Average training and validation loss: 2.9221E-04 4.5066E-04	Time: 0.12s
Epoch [288/500]	 Average training and validation loss: 2.9186E-04 4.5074E-04	Time: 0.11s
Epoch [289/500]	 Average training and validation loss: 2.9151E-04 4.5083E-04	Time: 0.12s
Epoch [290/500]	 Average training and validation loss: 2.9117E-04 4.5089E-04	Time: 0.11s
Epoch [291/500]	 Average training and validation loss: 2.9083E-04 4.5097E-04	Time: 0.11s
Epoch [292/500]	 Average training and validation loss: 2.9048E-04 4.5109E-04	Time: 0.11s
Epoch [293/500]	 Average training and validation loss: 2.9014E-04 4.5115E-04	Time: 0.10s
Epoch [294/500]	 Average training and validation loss: 2.8980E-04 4.5124E-04	Time: 0.11s
Epoch [295/500]	 Average training and validation loss: 2.8945E-04 4.5131E-04	Time: 0.12s
Epoch [296/500]	 Average training and validation loss: 2.8911E-04 4.5138E-04	Time: 0.11s
Epoch [297/500]	 Average training and validation loss: 2.8878E-04 4.5150E-04	Time: 0.11s
Epoch [298/500]	 Average training and validation loss: 2.8843E-04 4.5158E-04	Time: 0.11s
Epoch [299/500]	 Average training and validation loss: 2.8810E-04 4.5164E-04	Time: 0.11s
Epoch [300/500]	 Average training and validation loss: 2.8775E-04 4.5176E-04	Time: 0.10s
Epoch [301/500]	 Average training and validation loss: 2.8742E-04 4.5187E-04	Time: 0.11s
Epoch [302/500]	 Average training and validation loss: 2.8708E-04 4.5193E-04	Time: 0.10s
Epoch [303/500]	 Average training and validation loss: 2.8674E-04 4.5204E-04	Time: 0.11s
Epoch [304/500]	 Average training and validation loss: 2.8641E-04 4.5212E-04	Time: 0.11s
Epoch [305/500]	 Average training and validation loss: 2.8607E-04 4.5223E-04	Time: 0.11s
Epoch [306/500]	 Average training and validation loss: 2.8574E-04 4.5232E-04	Time: 0.11s
Epoch [307/500]	 Average training and validation loss: 2.8540E-04 4.5241E-04	Time: 0.11s
Epoch [308/500]	 Average training and validation loss: 2.8507E-04 4.5250E-04	Time: 0.11s
Epoch [309/500]	 Average training and validation loss: 2.8473E-04 4.5262E-04	Time: 0.10s
Epoch [310/500]	 Average training and validation loss: 2.8441E-04 4.5272E-04	Time: 0.11s
Epoch [311/500]	 Average training and validation loss: 2.8407E-04 4.5279E-04	Time: 0.11s
Epoch [312/500]	 Average training and validation loss: 2.8374E-04 4.5291E-04	Time: 0.11s
Epoch [313/500]	 Average training and validation loss: 2.8341E-04 4.5301E-04	Time: 0.11s
Epoch [314/500]	 Average training and validation loss: 2.8308E-04 4.5310E-04	Time: 0.11s
Epoch [315/500]	 Average training and validation loss: 2.8276E-04 4.5316E-04	Time: 0.11s
Epoch [316/500]	 Average training and validation loss: 2.8242E-04 4.5329E-04	Time: 0.11s
Epoch [317/500]	 Average training and validation loss: 2.8209E-04 4.5337E-04	Time: 0.11s
Epoch [318/500]	 Average training and validation loss: 2.8177E-04 4.5346E-04	Time: 0.11s
Epoch [319/500]	 Average training and validation loss: 2.8144E-04 4.5356E-04	Time: 0.11s
Epoch [320/500]	 Average training and validation loss: 2.8112E-04 4.5368E-04	Time: 0.11s
Epoch [321/500]	 Average training and validation loss: 2.8078E-04 4.5377E-04	Time: 0.10s
Epoch [322/500]	 Average training and validation loss: 2.8046E-04 4.5388E-04	Time: 0.11s
Epoch [323/500]	 Average training and validation loss: 2.8012E-04 4.5397E-04	Time: 0.11s
Epoch [324/500]	 Average training and validation loss: 2.7980E-04 4.5405E-04	Time: 0.11s
Epoch [325/500]	 Average training and validation loss: 2.7946E-04 4.5418E-04	Time: 0.11s
Epoch [326/500]	 Average training and validation loss: 2.7915E-04 4.5428E-04	Time: 0.11s
Epoch [327/500]	 Average training and validation loss: 2.7882E-04 4.5437E-04	Time: 0.11s
Epoch [328/500]	 Average training and validation loss: 2.7849E-04 4.5448E-04	Time: 0.11s
Epoch [329/500]	 Average training and validation loss: 2.7817E-04 4.5458E-04	Time: 0.11s
Epoch [330/500]	 Average training and validation loss: 2.7785E-04 4.5468E-04	Time: 0.11s
Epoch [331/500]	 Average training and validation loss: 2.7752E-04 4.5477E-04	Time: 0.11s
Epoch [332/500]	 Average training and validation loss: 2.7721E-04 4.5487E-04	Time: 0.11s
Epoch [333/500]	 Average training and validation loss: 2.7688E-04 4.5498E-04	Time: 0.11s
Epoch [334/500]	 Average training and validation loss: 2.7656E-04 4.5505E-04	Time: 0.11s
Epoch [335/500]	 Average training and validation loss: 2.7624E-04 4.5516E-04	Time: 0.11s
Epoch [336/500]	 Average training and validation loss: 2.7592E-04 4.5527E-04	Time: 0.11s
Epoch [337/500]	 Average training and validation loss: 2.7560E-04 4.5538E-04	Time: 0.11s
Epoch [338/500]	 Average training and validation loss: 2.7528E-04 4.5547E-04	Time: 0.12s
Epoch [339/500]	 Average training and validation loss: 2.7496E-04 4.5556E-04	Time: 0.12s
Epoch [340/500]	 Average training and validation loss: 2.7464E-04 4.5571E-04	Time: 0.11s
Epoch [341/500]	 Average training and validation loss: 2.7433E-04 4.5582E-04	Time: 0.11s
Epoch [342/500]	 Average training and validation loss: 2.7401E-04 4.5591E-04	Time: 0.11s
Epoch [343/500]	 Average training and validation loss: 2.7370E-04 4.5601E-04	Time: 0.11s
Epoch [344/500]	 Average training and validation loss: 2.7339E-04 4.5614E-04	Time: 0.10s
Epoch [345/500]	 Average training and validation loss: 2.7307E-04 4.5626E-04	Time: 0.10s
Epoch [346/500]	 Average training and validation loss: 2.7276E-04 4.5636E-04	Time: 0.11s
Epoch [347/500]	 Average training and validation loss: 2.7244E-04 4.5648E-04	Time: 0.11s
Epoch [348/500]	 Average training and validation loss: 2.7213E-04 4.5658E-04	Time: 0.11s
Epoch [349/500]	 Average training and validation loss: 2.7181E-04 4.5672E-04	Time: 0.11s
Epoch [350/500]	 Average training and validation loss: 2.7150E-04 4.5682E-04	Time: 0.11s
Epoch [351/500]	 Average training and validation loss: 2.7119E-04 4.5691E-04	Time: 0.11s
Epoch [352/500]	 Average training and validation loss: 2.7089E-04 4.5704E-04	Time: 0.11s
Epoch [353/500]	 Average training and validation loss: 2.7056E-04 4.5718E-04	Time: 0.10s
Epoch [354/500]	 Average training and validation loss: 2.7026E-04 4.5726E-04	Time: 0.10s
Epoch [355/500]	 Average training and validation loss: 2.6995E-04 4.5742E-04	Time: 0.11s
Epoch [356/500]	 Average training and validation loss: 2.6963E-04 4.5752E-04	Time: 0.11s
Epoch [357/500]	 Average training and validation loss: 2.6934E-04 4.5764E-04	Time: 0.10s
Epoch [358/500]	 Average training and validation loss: 2.6902E-04 4.5774E-04	Time: 0.10s
Epoch [359/500]	 Average training and validation loss: 2.6871E-04 4.5788E-04	Time: 0.11s
Epoch [360/500]	 Average training and validation loss: 2.6840E-04 4.5798E-04	Time: 0.11s
Epoch [361/500]	 Average training and validation loss: 2.6810E-04 4.5813E-04	Time: 0.11s
Epoch [362/500]	 Average training and validation loss: 2.6779E-04 4.5824E-04	Time: 0.11s
Epoch [363/500]	 Average training and validation loss: 2.6748E-04 4.5835E-04	Time: 0.11s
Epoch [364/500]	 Average training and validation loss: 2.6717E-04 4.5850E-04	Time: 0.10s
Epoch [365/500]	 Average training and validation loss: 2.6687E-04 4.5858E-04	Time: 0.11s
Epoch [366/500]	 Average training and validation loss: 2.6656E-04 4.5873E-04	Time: 0.10s
Epoch [367/500]	 Average training and validation loss: 2.6625E-04 4.5888E-04	Time: 0.11s
Epoch [368/500]	 Average training and validation loss: 2.6596E-04 4.5899E-04	Time: 0.11s
Epoch [369/500]	 Average training and validation loss: 2.6564E-04 4.5909E-04	Time: 0.10s
Epoch [370/500]	 Average training and validation loss: 2.6535E-04 4.5923E-04	Time: 0.11s
Epoch [371/500]	 Average training and validation loss: 2.6504E-04 4.5939E-04	Time: 0.10s
Epoch [372/500]	 Average training and validation loss: 2.6475E-04 4.5949E-04	Time: 0.11s
Epoch [373/500]	 Average training and validation loss: 2.6443E-04 4.5961E-04	Time: 0.11s
Epoch [374/500]	 Average training and validation loss: 2.6415E-04 4.5974E-04	Time: 0.11s
Epoch [375/500]	 Average training and validation loss: 2.6383E-04 4.5984E-04	Time: 0.11s
Epoch [376/500]	 Average training and validation loss: 2.6354E-04 4.6000E-04	Time: 0.10s
Epoch [377/500]	 Average training and validation loss: 2.6323E-04 4.6015E-04	Time: 0.10s
Epoch [378/500]	 Average training and validation loss: 2.6294E-04 4.6023E-04	Time: 0.11s
Epoch [379/500]	 Average training and validation loss: 2.6262E-04 4.6038E-04	Time: 0.10s
Epoch [380/500]	 Average training and validation loss: 2.6234E-04 4.6052E-04	Time: 0.11s
Epoch [381/500]	 Average training and validation loss: 2.6203E-04 4.6063E-04	Time: 0.10s
Epoch [382/500]	 Average training and validation loss: 2.6174E-04 4.6076E-04	Time: 0.11s
Epoch [383/500]	 Average training and validation loss: 2.6143E-04 4.6088E-04	Time: 0.11s
Epoch [384/500]	 Average training and validation loss: 2.6114E-04 4.6103E-04	Time: 0.10s
Epoch [385/500]	 Average training and validation loss: 2.6084E-04 4.6115E-04	Time: 0.11s
Epoch [386/500]	 Average training and validation loss: 2.6054E-04 4.6125E-04	Time: 0.10s
Epoch [387/500]	 Average training and validation loss: 2.6025E-04 4.6141E-04	Time: 0.11s
Epoch [388/500]	 Average training and validation loss: 2.5996E-04 4.6148E-04	Time: 0.11s
Epoch [389/500]	 Average training and validation loss: 2.5965E-04 4.6161E-04	Time: 0.11s
Epoch [390/500]	 Average training and validation loss: 2.5937E-04 4.6176E-04	Time: 0.10s
Epoch [391/500]	 Average training and validation loss: 2.5906E-04 4.6189E-04	Time: 0.11s
Epoch [392/500]	 Average training and validation loss: 2.5878E-04 4.6198E-04	Time: 0.11s
Epoch [393/500]	 Average training and validation loss: 2.5848E-04 4.6213E-04	Time: 0.10s
Epoch [394/500]	 Average training and validation loss: 2.5819E-04 4.6224E-04	Time: 0.11s
Epoch [395/500]	 Average training and validation loss: 2.5788E-04 4.6238E-04	Time: 0.11s
Epoch [396/500]	 Average training and validation loss: 2.5760E-04 4.6254E-04	Time: 0.11s
Epoch [397/500]	 Average training and validation loss: 2.5730E-04 4.6265E-04	Time: 0.11s
Epoch [398/500]	 Average training and validation loss: 2.5701E-04 4.6274E-04	Time: 0.11s
Epoch [399/500]	 Average training and validation loss: 2.5671E-04 4.6292E-04	Time: 0.11s
Epoch [400/500]	 Average training and validation loss: 2.5643E-04 4.6303E-04	Time: 0.11s
Epoch [401/500]	 Average training and validation loss: 2.5613E-04 4.6318E-04	Time: 0.11s
Epoch [402/500]	 Average training and validation loss: 2.5584E-04 4.6331E-04	Time: 0.11s
Epoch [403/500]	 Average training and validation loss: 2.5555E-04 4.6346E-04	Time: 0.11s
Epoch [404/500]	 Average training and validation loss: 2.5526E-04 4.6357E-04	Time: 0.10s
Epoch [405/500]	 Average training and validation loss: 2.5497E-04 4.6373E-04	Time: 0.11s
Epoch [406/500]	 Average training and validation loss: 2.5469E-04 4.6386E-04	Time: 0.11s
Epoch [407/500]	 Average training and validation loss: 2.5439E-04 4.6401E-04	Time: 0.11s
Epoch [408/500]	 Average training and validation loss: 2.5411E-04 4.6415E-04	Time: 0.11s
Epoch [409/500]	 Average training and validation loss: 2.5382E-04 4.6429E-04	Time: 0.10s
Epoch [410/500]	 Average training and validation loss: 2.5353E-04 4.6444E-04	Time: 0.10s
Epoch [411/500]	 Average training and validation loss: 2.5324E-04 4.6456E-04	Time: 0.10s
Epoch [412/500]	 Average training and validation loss: 2.5296E-04 4.6472E-04	Time: 0.10s
Epoch [413/500]	 Average training and validation loss: 2.5267E-04 4.6486E-04	Time: 0.10s
Epoch [414/500]	 Average training and validation loss: 2.5238E-04 4.6498E-04	Time: 0.11s
Epoch [415/500]	 Average training and validation loss: 2.5210E-04 4.6512E-04	Time: 0.11s
Epoch [416/500]	 Average training and validation loss: 2.5182E-04 4.6529E-04	Time: 0.11s
Epoch [417/500]	 Average training and validation loss: 2.5153E-04 4.6543E-04	Time: 0.11s
Epoch [418/500]	 Average training and validation loss: 2.5124E-04 4.6559E-04	Time: 0.10s
Epoch [419/500]	 Average training and validation loss: 2.5097E-04 4.6568E-04	Time: 0.11s
Epoch [420/500]	 Average training and validation loss: 2.5067E-04 4.6586E-04	Time: 0.11s
Epoch [421/500]	 Average training and validation loss: 2.5039E-04 4.6604E-04	Time: 0.11s
Epoch [422/500]	 Average training and validation loss: 2.5011E-04 4.6616E-04	Time: 0.10s
Epoch [423/500]	 Average training and validation loss: 2.4982E-04 4.6629E-04	Time: 0.11s
Epoch [424/500]	 Average training and validation loss: 2.4954E-04 4.6649E-04	Time: 0.11s
Epoch [425/500]	 Average training and validation loss: 2.4926E-04 4.6663E-04	Time: 0.11s
Epoch [426/500]	 Average training and validation loss: 2.4897E-04 4.6678E-04	Time: 0.11s
Epoch [427/500]	 Average training and validation loss: 2.4869E-04 4.6697E-04	Time: 0.11s
Epoch [428/500]	 Average training and validation loss: 2.4841E-04 4.6706E-04	Time: 0.11s
Epoch [429/500]	 Average training and validation loss: 2.4813E-04 4.6725E-04	Time: 0.11s
Epoch [430/500]	 Average training and validation loss: 2.4784E-04 4.6740E-04	Time: 0.11s
Epoch [431/500]	 Average training and validation loss: 2.4756E-04 4.6758E-04	Time: 0.10s
Epoch [432/500]	 Average training and validation loss: 2.4729E-04 4.6770E-04	Time: 0.11s
Epoch [433/500]	 Average training and validation loss: 2.4701E-04 4.6786E-04	Time: 0.11s
Epoch [434/500]	 Average training and validation loss: 2.4672E-04 4.6801E-04	Time: 0.11s
Epoch [435/500]	 Average training and validation loss: 2.4644E-04 4.6817E-04	Time: 0.11s
Epoch [436/500]	 Average training and validation loss: 2.4616E-04 4.6833E-04	Time: 0.11s
Epoch [437/500]	 Average training and validation loss: 2.4589E-04 4.6848E-04	Time: 0.11s
Epoch [438/500]	 Average training and validation loss: 2.4560E-04 4.6865E-04	Time: 0.11s
Epoch [439/500]	 Average training and validation loss: 2.4533E-04 4.6879E-04	Time: 0.11s
Epoch [440/500]	 Average training and validation loss: 2.4505E-04 4.6897E-04	Time: 0.11s
Epoch [441/500]	 Average training and validation loss: 2.4477E-04 4.6907E-04	Time: 0.11s
Epoch [442/500]	 Average training and validation loss: 2.4450E-04 4.6927E-04	Time: 0.11s
Epoch [443/500]	 Average training and validation loss: 2.4421E-04 4.6941E-04	Time: 0.11s
Epoch [444/500]	 Average training and validation loss: 2.4394E-04 4.6958E-04	Time: 0.11s
Epoch [445/500]	 Average training and validation loss: 2.4367E-04 4.6973E-04	Time: 0.11s
Epoch [446/500]	 Average training and validation loss: 2.4338E-04 4.6987E-04	Time: 0.11s
Epoch [447/500]	 Average training and validation loss: 2.4312E-04 4.7004E-04	Time: 0.10s
Epoch [448/500]	 Average training and validation loss: 2.4283E-04 4.7019E-04	Time: 0.10s
Epoch [449/500]	 Average training and validation loss: 2.4256E-04 4.7034E-04	Time: 0.10s
Epoch [450/500]	 Average training and validation loss: 2.4229E-04 4.7051E-04	Time: 0.10s
Epoch [451/500]	 Average training and validation loss: 2.4200E-04 4.7067E-04	Time: 0.11s
Epoch [452/500]	 Average training and validation loss: 2.4174E-04 4.7084E-04	Time: 0.11s
Epoch [453/500]	 Average training and validation loss: 2.4146E-04 4.7100E-04	Time: 0.10s
Epoch [454/500]	 Average training and validation loss: 2.4119E-04 4.7117E-04	Time: 0.11s
Epoch [455/500]	 Average training and validation loss: 2.4091E-04 4.7131E-04	Time: 0.11s
Epoch [456/500]	 Average training and validation loss: 2.4064E-04 4.7148E-04	Time: 0.10s
Epoch [457/500]	 Average training and validation loss: 2.4037E-04 4.7161E-04	Time: 0.11s
Epoch [458/500]	 Average training and validation loss: 2.4010E-04 4.7182E-04	Time: 0.11s
Epoch [459/500]	 Average training and validation loss: 2.3983E-04 4.7197E-04	Time: 0.10s
Epoch [460/500]	 Average training and validation loss: 2.3955E-04 4.7212E-04	Time: 0.10s
Epoch [461/500]	 Average training and validation loss: 2.3928E-04 4.7228E-04	Time: 0.11s
Epoch [462/500]	 Average training and validation loss: 2.3902E-04 4.7242E-04	Time: 0.11s
Epoch [463/500]	 Average training and validation loss: 2.3874E-04 4.7263E-04	Time: 0.11s
Epoch [464/500]	 Average training and validation loss: 2.3848E-04 4.7276E-04	Time: 0.11s
Epoch [465/500]	 Average training and validation loss: 2.3821E-04 4.7293E-04	Time: 0.11s
Epoch [466/500]	 Average training and validation loss: 2.3794E-04 4.7310E-04	Time: 0.11s
Epoch [467/500]	 Average training and validation loss: 2.3768E-04 4.7331E-04	Time: 0.11s
Epoch [468/500]	 Average training and validation loss: 2.3741E-04 4.7346E-04	Time: 0.11s
Epoch [469/500]	 Average training and validation loss: 2.3715E-04 4.7358E-04	Time: 0.10s
Epoch [470/500]	 Average training and validation loss: 2.3687E-04 4.7379E-04	Time: 0.11s
Epoch [471/500]	 Average training and validation loss: 2.3661E-04 4.7395E-04	Time: 0.10s
Epoch [472/500]	 Average training and validation loss: 2.3634E-04 4.7409E-04	Time: 0.11s
Epoch [473/500]	 Average training and validation loss: 2.3608E-04 4.7428E-04	Time: 0.11s
Epoch [474/500]	 Average training and validation loss: 2.3581E-04 4.7444E-04	Time: 0.10s
Epoch [475/500]	 Average training and validation loss: 2.3556E-04 4.7460E-04	Time: 0.10s
Epoch [476/500]	 Average training and validation loss: 2.3528E-04 4.7478E-04	Time: 0.11s
Epoch [477/500]	 Average training and validation loss: 2.3502E-04 4.7497E-04	Time: 0.11s
Epoch [478/500]	 Average training and validation loss: 2.3477E-04 4.7510E-04	Time: 0.10s
Epoch [479/500]	 Average training and validation loss: 2.3449E-04 4.7528E-04	Time: 0.11s
Epoch [480/500]	 Average training and validation loss: 2.3423E-04 4.7545E-04	Time: 0.11s
Epoch [481/500]	 Average training and validation loss: 2.3398E-04 4.7562E-04	Time: 0.11s
Epoch [482/500]	 Average training and validation loss: 2.3371E-04 4.7579E-04	Time: 0.11s
Epoch [483/500]	 Average training and validation loss: 2.3345E-04 4.7597E-04	Time: 0.10s
Epoch [484/500]	 Average training and validation loss: 2.3318E-04 4.7616E-04	Time: 0.11s
Epoch [485/500]	 Average training and validation loss: 2.3293E-04 4.7627E-04	Time: 0.11s
Epoch [486/500]	 Average training and validation loss: 2.3266E-04 4.7650E-04	Time: 0.11s
Epoch [487/500]	 Average training and validation loss: 2.3240E-04 4.7663E-04	Time: 0.10s
Epoch [488/500]	 Average training and validation loss: 2.3214E-04 4.7686E-04	Time: 0.10s
Epoch [489/500]	 Average training and validation loss: 2.3188E-04 4.7700E-04	Time: 0.11s
Epoch [490/500]	 Average training and validation loss: 2.3162E-04 4.7719E-04	Time: 0.11s
Epoch [491/500]	 Average training and validation loss: 2.3137E-04 4.7737E-04	Time: 0.11s
Epoch [492/500]	 Average training and validation loss: 2.3110E-04 4.7754E-04	Time: 0.11s
Epoch [493/500]	 Average training and validation loss: 2.3085E-04 4.7773E-04	Time: 0.11s
Epoch [494/500]	 Average training and validation loss: 2.3059E-04 4.7792E-04	Time: 0.11s
Epoch [495/500]	 Average training and validation loss: 2.3033E-04 4.7809E-04	Time: 0.10s
Epoch [496/500]	 Average training and validation loss: 2.3008E-04 4.7829E-04	Time: 0.11s
Epoch [497/500]	 Average training and validation loss: 2.2981E-04 4.7847E-04	Time: 0.10s
Epoch [498/500]	 Average training and validation loss: 2.2956E-04 4.7866E-04	Time: 0.11s
Epoch [499/500]	 Average training and validation loss: 2.2930E-04 4.7881E-04	Time: 0.11s
Epoch [500/500]	 Average training and validation loss: 2.2905E-04 4.7900E-04	Time: 0.11s
Training Time 57.3378
Test Loss 0.0005

